codigo_ocorrencia,ocorrencia_classificacao,ocorrencia_cidade,ocorrencia_uf,ocorrencia_dia,ocorrencia_hora,total_aeronaves_envolvidas,ocorrencia_saida_pista,ocorrencia_tipo,localizacao
79240,INCIDENTE,RIBAS DO RIO PARDO,MS,16/12/2019,19:45:00,1,NÃO,CAUSADO POR FENÔMENO METEOROLÓGICO NO SOLO,RIBAS DO RIO PARDO - MS
79238,INCIDENTE,BELO HORIZONTE,MG,15/03/2020,15:19:00,1,NÃO,ESTOURO DE PNEU,BELO HORIZONTE - MG
79237,INCIDENTE GRAVE,MACAPÁ,AP,16/03/2020,20:50:00,1,NÃO,POUSO SEM TREM,MACAPÁ - AP
79236,INCIDENTE,PARÁ DE MINAS,MG,18/03/2020,11:00:00,1,NÃO,ESTOURO DE PNEU,PARÁ DE MINAS - MG
79235,ACIDENTE,GARUVA,SC,18/03/2020,14:00:00,1,NÃO,FALHA DO MOTOR EM VOO,GARUVA - SC
79234,ACIDENTE,TEFÉ,AM,13/03/2020,08:30:00,1,NÃO,INDETERMINADO,TEFÉ - AM
79233,ACIDENTE,BAURU,SP,10/03/2020,19:30:00,1,NÃO,PERDA DE COMPONENTE EM VOO,BAURU - SP
79232,ACIDENTE,TABOÃO DA SERRA,SP,09/03/2020,19:50:00,1,NÃO,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,TABOÃO DA SERRA - SP
79231,ACIDENTE,VILHENA,RO,07/03/2020,09:00:00,1,NÃO,INCURSÃO EM PISTA,VILHENA - RO
79230,INCIDENTE,ARAGUAÍNA,TO,08/03/2020,11:00:00,1,SIM,EXCURSÃO DE PISTA,ARAGUAÍNA - TO
79228,ACIDENTE,QUERÊNCIA,MT,13/03/2020,10:00:00,1,NÃO,PERDA DE CONTROLE EM VOO,QUERÊNCIA - MT
79226,INCIDENTE,SÃO PAULO,SP,03/02/2020,21:03:00,2,NÃO,COLISÃO COM AERONAVE NO SOLO,SÃO PAULO - SP
79225,INCIDENTE,MANTENA,MG,04/03/2020,12:04:00,1,NÃO,COLISÃO COM AVE,MANTENA - MG
79224,INCIDENTE,PIRACICABA,SP,25/02/2020,02:10:00,1,NÃO,COLISÃO COM OBSTÁCULOS NO SOLO,PIRACICABA - SP
79223,ACIDENTE,GUARUJÁ,SP,25/02/2020,14:50:00,1,NÃO,PANE SECA,GUARUJÁ - SP
79222,INCIDENTE,LONDRINA,PR,25/02/2020,16:08:00,1,NÃO,ESTOURO DE PNEU,LONDRINA - PR
79221,INCIDENTE,JUNDIAÍ,SP,20/02/2020,15:30:00,1,NÃO,ESTOURO DE PNEU,JUNDIAÍ - SP
79220,INCIDENTE,SÃO PAULO,SP,09/03/2020,11:00:00,1,NÃO,FALHA DO MOTOR EM VOO,SÃO PAULO - SP
79218,INCIDENTE,SALVADOR,BA,29/02/2020,15:41:00,1,NÃO,ESTOURO DE PNEU,SALVADOR - BA
79217,INCIDENTE,SÃO LUÍS,MA,01/03/2020,19:40:00,1,NÃO,COLISÃO COM AVE,SÃO LUÍS - MA
79216,INCIDENTE,BELO HORIZONTE,MG,03/03/2020,18:25:00,1,NÃO,POUSO BRUSCO,BELO HORIZONTE - MG
79215,INCIDENTE,RIO DE JANEIRO,RJ,04/03/2020,21:30:00,1,NÃO,FALHA DO MOTOR EM VOO,RIO DE JANEIRO - RJ
79214,INCIDENTE,CAMPOS DOS GOYTACAZES,RJ,02/03/2020,12:50:00,1,NÃO,FALHA DO MOTOR EM VOO,CAMPOS DOS GOYTACAZES - RJ
79213,ACIDENTE,RIO CLARO,SP,05/03/2020,20:00:00,1,NÃO,PERDA DE CONTROLE NO SOLO,RIO CLARO - SP
79211,INCIDENTE,CAARAPÓ,MS,17/01/2020,19:00:00,1,NÃO,FALHA DO MOTOR EM VOO,CAARAPÓ - MS
79210,ACIDENTE,IVATÉ,PR,28/02/2020,16:30:00,1,NÃO,COMBUSTÍVEL,IVATÉ - PR
79207,INCIDENTE GRAVE,ROSÁRIO OESTE,MT,01/03/2020,22:50:00,1,NÃO,FALHA DO MOTOR EM VOO,ROSÁRIO OESTE - MT
79206,ACIDENTE,GUARAPARI,ES,19/02/2020,18:50:00,1,NÃO,COMBUSTÍVEL,GUARAPARI - ES
79204,ACIDENTE,COLNIZA,MT,28/02/2020,16:00:00,1,NÃO,OUTROS,COLNIZA - MT
79203,INCIDENTE,FLORIANÓPOLIS,SC,20/12/2019,16:37:00,1,NÃO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,FLORIANÓPOLIS - SC
79201,INCIDENTE,QUERÊNCIA,MT,20/02/2020,20:00:00,1,NÃO,PERDA DE CONTROLE NO SOLO,QUERÊNCIA - MT
79199,ACIDENTE,PARACATU,MG,25/02/2020,10:30:00,1,NÃO,OPERAÇÃO A BAIXA ALTITUDE,PARACATU - MG
79198,ACIDENTE,PATROCÍNIO,MG,19/02/2020,16:15:00,1,NÃO,OPERAÇÃO A BAIXA ALTITUDE,PATROCÍNIO - MG
79197,INCIDENTE GRAVE,VILA RICA,MT,27/02/2020,11:30:00,1,NÃO,COLISÃO COM FAUNA,VILA RICA - MT
79196,ACIDENTE,INACIOLÂNDIA,GO,17/02/2020,11:20:00,1,NÃO,FALHA DO MOTOR EM VOO,INACIOLÂNDIA - GO
79195,ACIDENTE,PORTO VELHO,RO,20/02/2020,14:45:00,1,NÃO,FALHA DO MOTOR EM VOO,PORTO VELHO - RO
79186,INCIDENTE GRAVE,RIO VERDE,GO,18/02/2020,11:40:00,1,NÃO,COM TREM DE POUSO,RIO VERDE - GO
79185,INCIDENTE,MANAUS,AM,20/02/2020,12:24:00,1,NÃO,FALHA DO MOTOR EM VOO,MANAUS - AM
79184,INCIDENTE,SÃO FÉLIX DO ARAGUAIA,MT,23/02/2020,13:00:00,1,NÃO,PERDA DE CONTROLE NO SOLO,SÃO FÉLIX DO ARAGUAIA - MT
79183,INCIDENTE GRAVE,CURITIBA,PR,22/02/2020,15:20:00,1,NÃO,COM TREM DE POUSO,CURITIBA - PR
79182,INCIDENTE,GOIÂNIA,GO,03/01/2020,11:10:00,1,NÃO,F.O.D.,GOIÂNIA - GO
79180,ACIDENTE,TEÓFILO OTONI,MG,01/02/2020,20:52:00,1,NÃO,OPERAÇÃO A BAIXA ALTITUDE,TEÓFILO OTONI - MG
79179,ACIDENTE,SÃO PAULO,SP,16/01/2020,12:00:00,1,NÃO,PERDA DE CONTROLE EM VOO,SÃO PAULO - SP
79178,INCIDENTE GRAVE,RIO DE JANEIRO,RJ,17/02/2020,19:33:00,1,NÃO,POUSO BRUSCO,RIO DE JANEIRO - RJ
79177,INCIDENTE,PORTO ALEGRE,RS,14/02/2020,15:41:00,1,NÃO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,PORTO ALEGRE - RS
79176,INCIDENTE GRAVE,JACAREZINHO,PR,14/02/2020,15:10:00,1,NÃO,FALHA DO MOTOR EM VOO,JACAREZINHO - PR
79175,INCIDENTE,PORTO ALEGRE,RS,12/02/2020,13:48:00,1,NÃO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,PORTO ALEGRE - RS
79173,INCIDENTE,GUARULHOS,SP,08/02/2020,14:30:00,1,NÃO,PERDA DA CONSCIÊNCIA,GUARULHOS - SP
79172,INCIDENTE,CAMPINAS,SP,07/02/2020,03:20:00,1,NÃO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,CAMPINAS - SP
79171,INCIDENTE,TRÊS MARIAS,MG,06/02/2020,18:00:00,1,NÃO,OPERAÇÕES NO SOLO,TRÊS MARIAS - MG
79170,INCIDENTE,CAMPINAS,SP,06/02/2020,13:08:00,1,NÃO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,CAMPINAS - SP
79169,INCIDENTE,CAMPINAS,SP,01/02/2020,02:12:00,1,NÃO,ALARME FALSO DE FOGO OU DE SUPERAQUECIMENTO,CAMPINAS - SP
79168,INCIDENTE,CAMPINAS,SP,31/01/2020,01:42:00,1,NÃO,COM TREM DE POUSO,CAMPINAS - SP
79167,INCIDENTE,LONDRINA,PR,31/01/2020,18:30:00,1,NÃO,FALHA DO MOTOR EM VOO,LONDRINA - PR
79166,INCIDENTE,CAMPINAS,SP,29/01/2020,19:02:00,1,NÃO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,CAMPINAS - SP
79165,INCIDENTE,GUARULHOS,SP,28/01/2020,15:40:00,1,NÃO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,GUARULHOS - SP
79164,INCIDENTE,MANAUS,AM,28/01/2020,19:42:00,1,NÃO,COM TREM DE POUSO,MANAUS - AM
79162,INCIDENTE,CAMPINAS,SP,28/01/2020,17:00:00,1,NÃO,ESTOURO DE PNEU,CAMPINAS - SP
79161,INCIDENTE,CAMPINAS,SP,27/01/2020,02:21:00,1,NÃO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,CAMPINAS - SP
79160,INCIDENTE,NAVEGANTES,SC,27/01/2020,18:18:00,1,NÃO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,NAVEGANTES - SC
79158,INCIDENTE,UBERLÂNDIA,MG,25/01/2020,18:28:00,1,NÃO,PERDA DE CONTROLE NO SOLO,UBERLÂNDIA - MG
79157,INCIDENTE,NAVEGANTES,SC,24/01/2020,16:57:00,1,NÃO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,NAVEGANTES - SC
79156,INCIDENTE,SOROCABA,SP,24/01/2020,16:27:00,1,NÃO,FALHA DO MOTOR EM VOO,SOROCABA - SP
79155,INCIDENTE GRAVE,BALSAS,MA,24/01/2020,13:30:00,1,SIM,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,BALSAS - MA
79154,INCIDENTE,CAMPINAS,SP,23/01/2020,14:00:00,1,NÃO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,CAMPINAS - SP
79153,INCIDENTE,CAMPINAS,SP,22/01/2020,03:24:00,1,NÃO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,CAMPINAS - SP
79149,INCIDENTE,FORTALEZA,CE,22/01/2020,17:10:00,1,NÃO,DESCOMPRESSÃO NÃO INTENCIONAL / EXPLOSIVA,FORTALEZA - CE
79148,INCIDENTE,CUIABÁ,MT,22/01/2020,17:40:00,1,NÃO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,CUIABÁ - MT
79147,INCIDENTE,RIO DE JANEIRO,RJ,19/01/2020,14:30:00,1,NÃO,COLISÃO COM AVE,RIO DE JANEIRO - RJ
79143,INCIDENTE,CURITIBA,PR,16/01/2020,13:05:00,1,NÃO,FALHA DO MOTOR NO SOLO,CURITIBA - PR
79142,INCIDENTE,SALVADOR,BA,15/01/2020,10:43:00,1,NÃO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SALVADOR - BA
79141,INCIDENTE,CAMPINAS,SP,15/01/2020,14:53:00,1,NÃO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,CAMPINAS - SP
79140,INCIDENTE,BELO HORIZONTE,MG,15/01/2020,10:43:00,1,NÃO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,BELO HORIZONTE - MG
79138,INCIDENTE GRAVE,RIO VERDE,GO,15/02/2020,13:20:00,1,NÃO,POUSO EM LOCAL NÃO PREVISTO,RIO VERDE - GO
79137,INCIDENTE GRAVE,GOIÂNIA,GO,14/02/2020,18:47:00,1,NÃO,POUSO EM LOCAL NÃO PREVISTO,GOIÂNIA - GO
79136,INCIDENTE,BRASÍLIA,DF,12/01/2020,02:32:00,1,NÃO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,BRASÍLIA - DF
79135,INCIDENTE,CUIABÁ,MT,11/01/2020,16:37:00,1,NÃO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,CUIABÁ - MT
79134,INCIDENTE,ERECHIM,RS,09/01/2020,20:52:00,1,SIM,EXCURSÃO DE PISTA,ERECHIM - RS
79132,INCIDENTE,SÃO MATEUS,ES,03/01/2020,14:10:00,1,NÃO,INDETERMINADO,SÃO MATEUS - ES
79131,ACIDENTE,ÁGUA BOA,MT,12/02/2020,11:20:00,1,NÃO,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,ÁGUA BOA - MT
79130,INCIDENTE,RIBEIRÃO PRETO,SP,10/01/2020,21:09:00,1,NÃO,COM TREM DE POUSO,RIBEIRÃO PRETO - SP
79129,ACIDENTE,ITARIRI,SP,08/02/2020,12:00:00,1,NÃO,TURBULÊNCIA,ITARIRI - SP
79128,ACIDENTE,COROMANDEL,MG,07/02/2020,19:10:00,1,NÃO,PANE SECA,COROMANDEL - MG
79127,ACIDENTE,SANTARÉM,PA,06/02/2020,20:50:00,1,NÃO,FALHA DO MOTOR EM VOO,SANTARÉM - PA
79126,ACIDENTE,LEME,SP,25/01/2020,18:00:00,1,NÃO,FALHA DO MOTOR EM VOO,LEME - SP
79125,INCIDENTE GRAVE,CAUCAIA,CE,16/01/2020,01:10:00,1,NÃO,DESORIENTAÇÃO ESPACIAL,CAUCAIA - CE
79124,ACIDENTE,LEME,SP,25/01/2020,17:00:00,1,NÃO,OPERAÇÃO A BAIXA ALTITUDE,LEME - SP
79123,ACIDENTE,ANTONINA,PR,21/09/2019,18:30:00,1,NÃO,INDETERMINADO,ANTONINA - PR
79121,ACIDENTE,RIO BRANCO,AC,18/01/2020,15:15:00,1,NÃO,COLISÃO DE VEÍCULO COM AERONAVE,RIO BRANCO - AC
79120,ACIDENTE,CRUZ ALTA,RS,15/01/2020,09:30:00,1,NÃO,OPERAÇÃO A BAIXA ALTITUDE,CRUZ ALTA - RS
79119,ACIDENTE,SÃO JOSÉ DO RIO CLARO,MT,11/10/2019,10:00:00,1,NÃO,INDETERMINADO,SÃO JOSÉ DO RIO CLARO - MT
79118,INCIDENTE GRAVE,CURITIBA,PR,13/01/2020,20:10:00,1,SIM,COM TREM DE POUSO,CURITIBA - PR
79117,ACIDENTE,ASSIS BRASIL,AC,23/10/2019,15:00:00,1,NÃO,INDETERMINADO,ASSIS BRASIL - AC
79115,ACIDENTE,URUAÇU,GO,10/02/2020,21:35:00,1,NÃO,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,URUAÇU - GO
79111,ACIDENTE,SANTO ÂNGELO,RS,04/02/2020,20:30:00,1,NÃO,FALHA DO MOTOR EM VOO,SANTO ÂNGELO - RS
79110,ACIDENTE,CAROLINA,MA,03/02/2020,19:00:00,1,NÃO,PROBLEMAS FISIOLÓGICOS,CAROLINA - MA
79109,ACIDENTE,PARAÍSO DO NORTE,PR,11/01/2020,11:30:00,2,NÃO,INCURSÃO EM PISTA,PARAÍSO DO NORTE - PR
79107,ACIDENTE,AMAJARI,RR,04/02/2020,18:00:00,1,NÃO,INDETERMINADO,AMAJARI - RR
79106,ACIDENTE,RONDONÓPOLIS,MT,29/08/2019,12:00:00,1,NÃO,OUTROS,RONDONÓPOLIS - MT
79105,ACIDENTE,CAMPO DO TENENTE,PR,02/09/2019,17:10:00,1,NÃO,INDETERMINADO,CAMPO DO TENENTE - PR
79104,ACIDENTE,ELIAS FAUSTO,SP,17/11/2019,15:45:00,1,NÃO,INDETERMINADO,ELIAS FAUSTO - SP
79102,ACIDENTE,JUIZ DE FORA,MG,31/12/2019,11:50:00,1,SIM,EXCURSÃO DE PISTA,JUIZ DE FORA - MG
79101,INCIDENTE,SÃO FÉLIX DO ARAGUAIA,MT,29/01/2020,16:55:00,1,NÃO,F.O.D.,SÃO FÉLIX DO ARAGUAIA - MT
79100,INCIDENTE GRAVE,LADÁRIO,MS,16/01/2020,16:15:00,1,NÃO,PERDA DE CONTROLE NO SOLO,LADÁRIO - MS
79099,INCIDENTE GRAVE,EDÉIA,GO,17/01/2020,21:00:00,1,NÃO,FALHA DO MOTOR EM VOO,EDÉIA - GO
79098,ACIDENTE,GUIRATINGA,MT,17/01/2020,15:30:00,1,NÃO,PERDA DE CONTROLE EM VOO,GUIRATINGA - MT
79097,ACIDENTE,SERRANÓPOLIS,GO,28/01/2020,10:30:00,1,NÃO,PANE SECA,SERRANÓPOLIS - GO
79096,INCIDENTE,GOIÂNIA,GO,30/01/2020,13:00:00,1,NÃO,COM TREM DE POUSO,GOIÂNIA - GO
79094,INCIDENTE,PALMAS,TO,01/02/2020,14:00:00,1,NÃO,ESTOURO DE PNEU,PALMAS - TO
79089,INCIDENTE,FOZ DO IGUAÇU,PR,12/02/2019,18:30:00,2,NÃO,TRÁFEGO AÉREO,FOZ DO IGUAÇU - PR
79088,INCIDENTE,VITÓRIA,ES,17/07/2019,01:03:00,1,NÃO,COM TREM DE POUSO,VITÓRIA - ES
79087,INCIDENTE,GUARULHOS,SP,11/09/2019,03:09:00,1,NÃO,FALHA DO MOTOR NO SOLO,GUARULHOS - SP
79086,INCIDENTE,SÃO PAULO,SP,23/04/2019,01:00:00,1,NÃO,COM TREM DE POUSO,SÃO PAULO - SP
79085,INCIDENTE,RIO DE JANEIRO,RJ,24/07/2019,22:45:00,1,NÃO,COLISÃO COM AVE,RIO DE JANEIRO - RJ
79083,INCIDENTE,RECIFE,PE,07/12/2019,18:50:00,1,NÃO,DESCOMPRESSÃO NÃO INTENCIONAL / EXPLOSIVA,RECIFE - PE
79082,INCIDENTE,CONFINS,MG,10/12/2019,15:00:00,1,NÃO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,CONFINS - MG
79081,INCIDENTE,LONDRINA,PR,13/12/2019,13:20:00,1,NÃO,ESTOURO DE PNEU,LONDRINA - PR
79080,INCIDENTE,BELO HORIZONTE,MG,16/12/2019,12:40:00,1,NÃO,COLISÃO COM AVE,BELO HORIZONTE - MG
79079,INCIDENTE,SÃO PAULO,SP,17/12/2019,10:45:00,1,NÃO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SÃO PAULO - SP
79078,INCIDENTE,RIO DE JANEIRO,RJ,18/12/2019,01:48:00,1,NÃO,FORMAÇÃO DE GELO,RIO DE JANEIRO - RJ
79077,INCIDENTE,SÃO PAULO,SP,19/12/2019,22:35:00,1,NÃO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SÃO PAULO - SP
79076,INCIDENTE,CARAUARI,AM,20/12/2019,15:00:00,1,NÃO,ESTOURO DE PNEU,CARAUARI - AM
79075,INCIDENTE,CAMPINAS,SP,24/12/2019,09:00:00,1,NÃO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,CAMPINAS - SP
79074,INCIDENTE,BELO HORIZONTE,MG,26/12/2019,22:30:00,1,NÃO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,BELO HORIZONTE - MG
79073,INCIDENTE,PORTO ALEGRE,RS,26/12/2019,18:50:00,1,NÃO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,PORTO ALEGRE - RS
79072,INCIDENTE,CHAPECÓ,SC,27/12/2019,23:24:00,1,NÃO,FUMAÇA NA CABINE,CHAPECÓ - SC
79071,INCIDENTE,CAMPINAS,SP,27/12/2019,21:20:00,1,NÃO,FOGO/FUMAÇA (SEM IMPACTO),CAMPINAS - SP
79070,INCIDENTE,BELÉM,PA,30/12/2019,18:55:00,1,NÃO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,BELÉM - PA
79068,INCIDENTE,BELÉM,PA,31/12/2019,22:55:00,1,NÃO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,BELÉM - PA
79067,INCIDENTE GRAVE,RIBEIRÃO PRETO,SP,27/05/2019,11:41:00,2,NÃO,TRÁFEGO AÉREO,RIBEIRÃO PRETO - SP
79066,INCIDENTE GRAVE,GOIÂNIA,GO,19/04/2019,12:35:00,2,NÃO,TRÁFEGO AÉREO,GOIÂNIA - GO
79064,INCIDENTE GRAVE,GOIÂNIA,GO,15/04/2019,09:35:00,1,NÃO,POUSO EM LOCAL NÃO PREVISTO,GOIÂNIA - GO
79063,INCIDENTE GRAVE,JAPERI,RJ,20/04/2019,19:23:00,1,NÃO,INDETERMINADO,JAPERI - RJ
79062,INCIDENTE GRAVE,GUARANTÃ DO NORTE,MT,29/05/2019,13:00:00,1,SIM,EXCURSÃO DE PISTA,GUARANTÃ DO NORTE - MT
79061,ACIDENTE,COARI,AM,19/04/2019,13:00:00,1,NÃO,INDETERMINADO,COARI - AM
79060,ACIDENTE,SORRISO,MT,28/05/2019,10:30:00,1,SIM,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,SORRISO - MT
79059,ACIDENTE,VIAMÃO,RS,09/06/2019,19:00:00,1,NÃO,INDETERMINADO,VIAMÃO - RS
79057,ACIDENTE,LEOPOLDO DE BULHÕES,GO,23/12/2019,11:30:00,1,NÃO,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,LEOPOLDO DE BULHÕES - GO
79056,INCIDENTE,CONFINS,MG,09/01/2020,18:44:00,1,NÃO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,CONFINS - MG
79055,ACIDENTE,RONDONÓPOLIS,MT,09/01/2020,20:00:00,1,NÃO,FALHA DO MOTOR EM VOO,RONDONÓPOLIS - MT
79054,INCIDENTE,CAMPINAS,SP,08/01/2020,13:30:00,1,NÃO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,CAMPINAS - SP
79052,INCIDENTE,CAMPINAS,SP,05/01/2020,17:15:00,1,NÃO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,CAMPINAS - SP
79051,INCIDENTE,SALVADOR,BA,04/01/2020,13:30:00,1,NÃO,COLISÃO COM AVE,SALVADOR - BA
79050,ACIDENTE,FEIJÓ,AC,23/12/2019,20:15:00,1,NÃO,FALHA DO MOTOR EM VOO,FEIJÓ - AC
79049,ACIDENTE,LEME,SP,03/01/2020,21:15:00,1,NÃO,FALHA DO MOTOR EM VOO,LEME - SP
79048,ACIDENTE,ITAMBÉ,PR,25/12/2019,20:00:00,1,NÃO,FALHA DO MOTOR EM VOO,ITAMBÉ - PR
79045,ACIDENTE,GUAÍRA,SP,28/12/2019,09:30:00,1,NÃO,FALHA DO MOTOR EM VOO,GUAÍRA - SP
79044,INCIDENTE GRAVE,SALVADOR,BA,03/01/2020,16:35:00,1,SIM,FALHA DO MOTOR EM VOO,SALVADOR - BA
79043,ACIDENTE,CAMANDUCAIA,MG,01/01/2020,21:00:00,1,NÃO,PERDA DE CONTROLE NO SOLO,CAMANDUCAIA - MG
79042,ACIDENTE,TUPACIGUARA,MG,20/12/2019,20:30:00,1,NÃO,PANE SECA,TUPACIGUARA - MG
79039,INCIDENTE GRAVE,GOIÂNIA,GO,16/12/2019,12:20:00,1,NÃO,COM TREM DE POUSO,GOIÂNIA - GO
79038,INCIDENTE GRAVE,GOIÂNIA,GO,18/12/2019,14:30:00,1,NÃO,COM TREM DE POUSO,GOIÂNIA - GO
79037,INCIDENTE,BRASÍLIA,DF,19/12/2019,21:40:00,1,NÃO,COM TREM DE POUSO,BRASÍLIA - DF
79036,ACIDENTE,ARROIO GRANDE,RS,23/12/2019,19:00:00,1,NÃO,FALHA DO MOTOR EM VOO,ARROIO GRANDE - RS
79035,ACIDENTE,SÃO MANOEL DO PARANÁ,PR,13/12/2019,21:40:00,1,NÃO,OPERAÇÃO A BAIXA ALTITUDE,SÃO MANOEL DO PARANÁ - PR
79034,ACIDENTE,RIO GRANDE,RS,06/12/2019,10:50:00,1,NÃO,PERDA DE CONTROLE NO SOLO,RIO GRANDE - RS
79033,ACIDENTE,OURILÂNDIA DO NORTE,PA,03/12/2019,13:46:00,1,NÃO,POUSO BRUSCO,OURILÂNDIA DO NORTE - PA
79032,ACIDENTE,CAIEIRAS,SP,02/12/2019,09:02:00,1,NÃO,VOO CONTROLADO CONTRA O TERRENO,CAIEIRAS - SP
79030,INCIDENTE GRAVE,BRAGANÇA PAULISTA,SP,16/12/2019,09:00:00,1,NÃO,COM TREM DE POUSO,BRAGANÇA PAULISTA - SP
79029,INCIDENTE,FLORIANÓPOLIS,SC,11/12/2019,13:31:00,1,NÃO,"GERENCIAMENTO DE TRÁFEGO AÉREO (ATM) / SERVIÇO DE COMUNICAÇÃO NAVEGAÇÃO, OU VIGILÂNCIA (CNS)",FLORIANÓPOLIS - SC
79028,INCIDENTE,CURITIBA,PR,07/12/2019,20:23:00,1,NÃO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,CURITIBA - PR
79027,INCIDENTE,LONDRINA,PR,06/12/2019,14:45:00,1,NÃO,FALHA DO MOTOR EM VOO,LONDRINA - PR
79026,INCIDENTE,RIO DE JANEIRO,RJ,05/12/2019,15:30:00,1,NÃO,ESTOURO DE PNEU,RIO DE JANEIRO - RJ
79025,INCIDENTE GRAVE,VERA,MT,04/12/2019,20:00:00,1,NÃO,ESTOURO DE PNEU,VERA - MT
79024,INCIDENTE,QUIXADÁ,CE,03/12/2019,11:10:00,1,NÃO,OPERAÇÃO A BAIXA ALTITUDE,QUIXADÁ - CE
79023,INCIDENTE,RECIFE,PE,03/12/2019,12:45:00,1,NÃO,FOGO/FUMAÇA (SEM IMPACTO),RECIFE - PE
79022,INCIDENTE,RIO DE JANEIRO,RJ,30/11/2019,01:49:00,1,NÃO,COLISÃO COM AVE,RIO DE JANEIRO - RJ
79021,INCIDENTE,LONDRINA,PR,29/11/2019,21:10:00,1,NÃO,COLISÃO COM OBSTÁCULOS NO SOLO,LONDRINA - PR
79020,INCIDENTE,PORTO ALEGRE,RS,28/11/2019,13:35:00,1,NÃO,"GERENCIAMENTO DE TRÁFEGO AÉREO (ATM) / SERVIÇO DE COMUNICAÇÃO NAVEGAÇÃO, OU VIGILÂNCIA (CNS)",PORTO ALEGRE - RS
79019,INCIDENTE,PALMAS,TO,27/11/2019,14:20:00,1,NÃO,ESTOURO DE PNEU,PALMAS - TO
79018,INCIDENTE,CAMPINAS,SP,26/11/2019,18:08:00,1,NÃO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,CAMPINAS - SP
79017,INCIDENTE,CAMPOS DOS GOYTACAZES,RJ,24/11/2019,11:20:00,1,NÃO,PERDA DE COMPONENTE EM VOO,CAMPOS DOS GOYTACAZES - RJ
79016,INCIDENTE,MACEIÓ,AL,24/11/2019,10:42:00,1,NÃO,ESTOURO DE PNEU,MACEIÓ - AL
79015,INCIDENTE,LONDRINA,PR,23/11/2019,16:14:00,1,NÃO,ESTOURO DE PNEU,LONDRINA - PR
79014,INCIDENTE,CAMPINAS,SP,23/11/2019,03:27:00,1,NÃO,COM TREM DE POUSO,CAMPINAS - SP
79013,INCIDENTE,LUCAS DO RIO VERDE,MT,22/11/2019,08:30:00,1,NÃO,COLISÃO COM FAUNA,LUCAS DO RIO VERDE - MT
79012,INCIDENTE,PICOS,PI,20/11/2019,16:45:00,1,NÃO,OPERAÇÕES NO SOLO,PICOS - PI
79011,INCIDENTE,RECIFE,PE,20/11/2019,23:47:00,1,NÃO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,RECIFE - PE
79010,INCIDENTE,CAMPINAS,SP,15/11/2019,04:37:00,1,NÃO,EXPLOSÃO,CAMPINAS - SP
79009,INCIDENTE,FLORIANÓPOLIS,SC,15/11/2019,14:50:00,1,NÃO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,FLORIANÓPOLIS - SC
